t [s],Q [W],Tin [degC],Tout [degC]
329312,12031.8036880524,34.3634617393211,28.6340314116771
329612,12007.9504339736,34.3585683816145,28.640496746389
329912,11982.3338070679,34.3516797453277,28.6458065038668
330212,11975.2989621159,34.3519761284915,28.6494528131982
330512,11939.325110063,34.3362818581131,28.6508889485593
330812,11908.1612508281,34.3205010802999,28.6499481037151
331112,11917.0366276613,34.3225231858986,28.6477438393932
331412,11886.0794168628,34.3045942215144,28.6445564039607
331712,11897.6911338023,34.3070019589907,28.6414347524182
332012,11866.3333528478,34.2886841981473,28.6380492682198
332312,11895.5652644611,34.2999660051958,28.6354111173572
332612,11871.210967611,34.286101144576,28.6331435409517
332912,11882.8859137645,34.2900728165149,28.6315557147223
333212,11902.8010219432,34.2991386806085,28.6311381939689
333512,11884.4391731045,34.2906219708495,28.6313652217521
333812,11895.4680336568,34.2966805624638,28.6321719750082
334112,11856.4534207718,34.2781779124246,28.6322477120571
334412,11880.6547169839,34.2895577899341,28.6321031627989
334712,11934.4408443534,34.3166266823598,28.6335596136201
335012,11903.8082395115,34.3046515127033,28.6361713986502
335312,11896.9754012432,34.3043445323814,28.639118150837
335612,11904.3982641457,34.3106446374801,28.6418835593155
335912,11886.8690903623,34.3043101797594,28.6438963272059
336212,11906.5222612258,34.3155985324123,28.6458260270667
336512,11966.1453039813,34.3477877551817,28.6496233247144
336812,11956.5809177695,34.3487388890766,28.655128928234
337112,11882.9623744392,34.3203531207112,28.6617996090735
337412,11947.8228685227,34.3571004204269,28.6676609592256
337712,12017.9450215438,34.3947789279296,28.6719479652897
338012,12002.9232362371,34.3934185811507,28.6777408496092
338312,12027.7084330076,34.4139260087075,28.6864458025134
338612,12015.1431832534,34.4178529948724,28.6963562409422
338912,11965.3764733642,34.4022908602561,28.7044925396065
339212,11927.6512529916,34.3900324466628,28.7101985166668
339512,11918.7406734558,34.3876914496288,28.7121006527451
339812,11917.0178608763,34.3855670646835,28.7107966547424
340112,11958.4079182035,34.4033350608356,28.7088550997863
340412,11959.5575900214,34.4040886135794,28.7090611897597
340712,11989.8904839349,34.4232664400928,28.7137947810762
341012,11988.7991624715,34.4291360124768,28.7201840303475
341312,12012.263659234,34.4476208300282,28.727495278012
341612,12026.383259583,34.4623058849506,28.7354567137206
341912,12084.4670997156,34.4997774336954,28.7452692909737
342212,12092.2081842587,34.5149586997707,28.7567643263142
342512,12152.738947183,34.5576711738164,28.7706526275388
342812,12141.2499080552,34.5671052167966,28.7855576415322
343112,12104.487717828,34.5632144504155,28.7991726800212
343412,12120.2132683141,34.582445187203,28.8109150594344
343712,12179.3321261537,34.6222582229706,28.8225762581355
344012,12220.2857530005,34.6551681427119,28.8359844508069
344312,12275.2980458938,34.6978748320775,28.8524948102233
344612,12203.8173890457,34.6803371124649,28.8689954986336
344912,12232.877348803,34.7095711627314,28.8843914728252
345212,12191.139730686,34.7022042284677,28.8968995948077
345512,12158.0878746611,34.6954836540238,28.9059179994233
345812,121.250360186125,28.6414661149968,28.5837278482415
346112,0,27.7825140374755,27.8392549286863
346412,0,26.8986586047559,26.9003708052475
346712,0,26.0011361686048,26.0006030037028
347012,0,25.228922182285,25.2288943969825
347312,0,24.5677305241654,24.5677782835953
347612,0,24.0038683887239,24.003880719141
347912,0,23.5037654741361,23.5037520669022
348212,0,23.0589659917061,23.0589630463539
348512,0,22.662306259391,22.6623106309974
348812,0,22.307131279934,22.3071321342979
349112,0,21.987641679204,21.9876395605686
349412,0,21.6973824349342,21.6973831180396
349712,0,21.4300173115905,21.430018760599
350012,0,21.1817414858108,21.1817407226611
350312,0,20.9514498269414,20.9514491373822
350612,0,20.7379224424292,20.7379231357891
350912,0,20.537989688661,20.5379899295793
351212,0,20.3486247320658,20.3486242129092
351512,0,20.1696772721312,20.1696772662171
351812,0,20.0022309865681,20.0022313227275
352112,0,19.8448059527017,19.8448058589599
352412,0,19.6939736678081,19.6939734781658
352712,0,19.5489428501811,19.5489429656253
353012,0,19.4120475087946,19.4120475976447
353312,0,19.2832865224918,19.2832864955498
353612,0,19.1597962883945,19.1597962652012
353912,0,19.0404070344013,19.0404070444112
354212,0,18.9259571911443,18.925957198411
354512,0,18.8169384798986,18.8169384767564
354812,0,18.7126647911059,18.7126647889845
355112,0,18.6121576151438,18.6121576161766
355412,0,18.5151380484828,18.5151380491151
355712,0,18.4218017092865,18.4218017089544
356012,0,18.3320663515971,18.3320663514111
356312,0,18.2455421267773,18.2455421268848
356612,0,18.1618735001897,18.1618735002452
356912,0,18.080934762338,18.0809347623037
357212,0,18.0026947779319,18.0026947779161
357512,0,17.9270222006887,17.9270222007001
357812,0,17.8537119981849,17.8537119981905
358112,0,17.7826013901923,17.782601390189
358412,0,17.7135912941508,17.7135912941498
358712,0,17.6466314593521,17.6466314593534
359012,0,17.5815910811498,17.5815910811503
359312,0,17.5183573081695,17.5183573081688
359612,0,17.4568384649773,17.4568384649772
359912,0,17.396977241022,17.3969772410226
360212,0,17.3386888354024,17.3386888354032
360512,0,17.281892929688,17.2818929296882
360812,0,17.2265283965399,17.2265283965401
361112,0,17.1725284377281,17.1725284377288
361412,0,17.1198358304267,17.1198358304265
361712,0,17.068382850772,17.0683828507724
362012,0,17.0181425838073,17.0181425838072
362312,0,16.9690445709785,16.969044570979
362612,0,16.9210414118069,16.9210414118071
362912,0,16.8740985907569,16.8740985907571
363212,0,16.8281744170793,16.8281744170791
363512,0,16.7832114847152,16.7832114847151
363812,0,16.7391952375667,16.7391952375662
364112,0,16.6960874998927,16.6960874998929
364412,0,16.6538410241976,16.6538410241981
364712,0,16.6124228888568,16.6124228888575
365012,0,16.5718227245452,16.5718227245451
365312,0,16.5319999496667,16.5319999496667
365612,0,16.4929334031289,16.4929334031294
365912,0,16.4545855074153,16.4545855074153
366212,0,16.4169271321593,16.4169271321595
366512,0,16.3799509416384,16.379950941638
366812,0,16.3436382390321,16.3436382390315
367112,0,16.3079620372387,16.3079620372387
367412,0,16.2728983366727,16.2728983366731
367712,0,16.2384209345639,16.2384209345643
368012,0,16.2045086320229,16.204508632023
368312,0,16.1711741991917,16.171174199192
368612,0,16.1383829256726,16.1383829256727
368912,0,16.1061038392539,16.106103839254
369212,0,16.0743363874524,16.0743363874523
369512,0,16.0430699940117,16.0430699940116
369812,0,16.0122796298273,16.0122796298274
370112,0,15.9819598362189,15.9819598362192
370412,0,15.952095137045,15.9520951370451
370712,0,15.9226546532253,15.9226546532254
371012,0,15.8936717880496,15.89367178805
371312,0,15.8651016248621,15.8651016248623
371612,0,15.8369165806977,15.836916580698
371912,0,15.8091465791146,15.809146579115
372212,0,15.7817615652389,15.7817615652386
372512,0,15.7547463576556,15.7547463576558
372812,0,15.7281058866789,15.7281058866789
373112,0,15.7018228656441,15.7018228656444
373412,0,15.6758787718892,15.6758787718895
373712,0,15.6502816314106,15.650281631411
374012,0,15.6250229128523,15.625022912852
374312,0,15.6000794106554,15.6000794106561
374612,0,15.5755606338886,15.5755606338886
374912,0,15.5513579127607,15.5513579127613
375212,0,15.5274546769137,15.527454676914
375512,0,15.5038427432518,15.5038427432519
375812,0,15.4804509419492,15.4804509419494
376112,0,15.4573077565021,15.4573077565026
376412,0,15.4344308645009,15.4344308645011
376712,0,15.4118203310874,15.4118203310875
377012,0,15.3894780995532,15.3894780995532
377312,0,15.3673938844791,15.3673938844792
377612,0,15.3455645268359,15.3455645268364
377912,0,15.3239789303829,15.3239789303834
378212,0,15.3026407594064,15.3026407594062
378512,0,15.2815393644965,15.2815393644964
378812,0,15.2606754324141,15.2606754324141
379112,0,15.2400348743703,15.2400348743703
379412,0,15.219619966046,15.2196199660464
379712,0,15.1994264172045,15.1994264172043
380012,0,15.1794444675931,15.1794444675936
380312,0,15.1596778413342,15.1596778413347
380612,0,15.1401165995347,15.1401165995343
380912,0,15.120760469072,15.1207604690722
381212,0,15.1015984273819,15.1015984273819
381512,0,15.0826371615235,15.0826371615237
381812,0,15.0638617873371,15.0638617873378
382112,0,15.0453433421585,15.0453433421581
382412,0,15.0270139695312,15.0270139695318
382712,0,15.0088633821983,15.0088633821989
383012,0,14.9908881022639,14.9908881022643
383312,0,14.9730467453843,14.9730467453849
383612,0,14.9553601404115,14.9553601404118
383912,0,14.9378346216753,14.9378346216751
384212,0,14.9204721814988,14.9204721814984
384512,0,14.9032769723447,14.9032769723451
384812,0,14.8862442545083,14.8862442545088
385112,0,14.8693647226119,14.8693647226119
385412,0,14.8526424903571,14.8526424903569
385712,0,14.8360765125992,14.8360765125994
386012,0,14.8196568126166,14.8196568126169
386312,0,14.8033854051554,14.8033854051557
386612,0,14.7872626301043,14.7872626301042
386912,0,14.7712793288235,14.7712793288237
387212,0,14.7554384862261,14.755438486226
387512,0,14.7397394720886,14.7397394720892
387812,0,14.724174425866,14.7241744258658
388112,0,14.7087441576517,14.7087441576515
388412,0,14.6934449284571,14.6934449284573
388712,0,14.6782797146406,14.6782797146412
389012,0,14.6632390803723,14.6632390803723
389312,0,14.6483270202799,14.6483270202802
389612,0,14.6335809271862,14.6335809271862
389912,0,14.6189599726505,14.6189599726501
390212,0,14.6044594124537,14.6044594124543
390512,0,14.5900771412777,14.5900771412781
390812,0,14.5757844711222,14.5757844711225
391112,0,14.5615929800392,14.5615929800398
391412,0,14.5475111330902,14.5475111330903
391712,0,14.5335414176044,14.533541417605
392012,0,14.5196832114489,14.5196832114487
392312,0,14.5059343312745,14.5059343312743
392612,0,14.4922927863295,14.4922927863299
392912,0,14.4787570155033,14.4787570155034
393212,0,14.4653256978787,14.4653256978791
393512,0,14.4520001250112,14.4520001250112
393812,0,14.4387748552497,14.4387748552499
394112,0,14.4256499810693,14.4256499810697
394412,0,14.4126228050882,14.4126228050883
394712,0,14.3996966953312,14.3996966953311
395012,0,14.3868637374775,14.3868637374772
395312,0,14.3741273278637,14.3741273278637
395612,0,14.3614855958473,14.3614855958468
395912,0,14.3489386737054,14.3489386737062
396212,0,14.3364807112138,14.3364807112144
396512,0,14.3241127179633,14.3241127179634
396812,0,14.3118338866825,14.311833886683
397112,0,14.2996460433932,14.2996460433935
397412,0,14.2875412005305,14.2875412005305
397712,0,14.2755265700599,14.2755265700602
398012,0,14.2636234379157,14.2636234379153
398312,0,14.2518068566033,14.2518068566035
398612,0,14.2400724919615,14.2400724919617
398912,0,14.228418959543,14.2284189595428
399212,0,14.2168267305717,14.2168267305719
399512,0,14.2053048323176,14.2053048323179
399812,0,14.1938592641894,14.1938592641898
400112,0,14.1824918236117,14.1824918236123
400412,0,14.1712003966496,14.1712003966498
400712,0,14.1599846714433,14.1599846714433
401012,0,14.1488460446517,14.148846044652
401312,0,14.1377792328763,14.1377792328769
401612,0,14.1267864860991,14.1267864860991
401912,0,14.1158644066405,14.1158644066405
402212,0,14.1050199177276,14.1050199177276
402512,0,14.094240436599,14.0942404365991
402812,0,14.0835343584554,14.0835343584558
403112,0,14.0728948654751,14.072894865475
403412,0,14.0623277994699,14.06232779947
403712,0,14.0518234748935,14.0518234748932
404012,0,14.0413887486114,14.0413887486116
404312,0,14.0310203484535,14.0310203484538
404612,0,14.020716584107,14.0207165841067
404912,0,14.0105002100968,14.0105002100972
405212,0,14.0003498407841,14.0003498407842
405512,0,13.9902624282792,13.9902624282793
405812,0,13.9802371003213,13.9802371003218
406112,0,13.9702731853424,13.9702731853421
406412,0,13.9603549919635,13.9603549919637
406712,0,13.9504919584487,13.9504919584495
407012,0,13.9406874071519,13.9406874071519
407312,0,13.9309402464316,13.9309402464318
407612,0,13.9212515003184,13.9212515003176
407912,0,13.9116221350899,13.9116221350903
408212,0,13.9020509563126,13.9020509563129
408512,0,13.8925354163889,13.8925354163895
408812,0,13.8830756701265,13.8830756701266
409112,0,13.8736728072712,13.8736728072712
409412,0,13.8643258958651,13.8643258958654
409712,0,13.8550330224035,13.8550330224036
410012,0,13.8457933611882,13.8457933611884
410312,0,13.8366074798809,13.8366074798806
410612,0,13.8274753563775,13.8274753563774
410912,0,13.8183960686513,13.8183960686508
411212,0,13.8093681961833,13.8093681961844
411512,0,13.8004093656998,13.8004093657002
411812,0,13.7915030652509,13.7915030652511
412112,0,13.782647042729,13.7826470427299
412412,0,13.7738406531661,13.773840653166
412712,0,13.7650832640895,13.7650832640891
413012,0,13.7563623310219,13.7563623310226
413312,0,13.7476854362058,13.7476854362058
413612,0,13.7390555332981,13.7390555332988
413912,0,13.7304722130022,13.7304722130022
414212,0,13.7219353128,13.7219353128
414512,0,13.7134459494989,13.7134459494991
414812,0,13.7050031379124,13.7050031379131
415112,0,13.696606170007,13.6966061700075
415412,0,13.6882539747276,13.6882539747281
415712,0,13.6799468512228,13.6799468512234
416012,0,13.671684443829,13.6716844438294
416312,0,13.663466880471,13.663466880471
416612,0,13.6553081666863,13.6553081666862
416912,0,13.6471936287854,13.6471936287858
417212,0,13.6391218551329,13.6391218551324
417512,0,13.6310924494741,13.6310924494748
417812,0,13.6231050846787,13.6231050846784
418112,0,13.6151490261319,13.6151490261327
418412,0,13.6072301789565,13.6072301789567
418712,0,13.5993512481001,13.5993512481
419012,0,13.591512890243,13.5915128902434
419312,0,13.5837143786807,13.5837143786807
419612,0,13.575956141552,13.575956141552
419912,0,13.5682374797015,13.5682374797024
420212,0,13.5605584289386,13.5605584289391
420512,0,13.5529180939047,13.5529180939049
420812,0,13.5453165771219,13.545316577122
421112,0,13.5377535212305,13.5377535212311
421412,0,13.5302417868982,13.5302417868986
421712,0,13.5227686668371,13.5227686668372
422012,0,13.5153326964488,13.5153326964485
422312,0,13.5079334020674,13.5079334020675
422612,0,13.5005706539238,13.5005706539242
422912,0,13.4932440780836,13.4932440780842
423212,0,13.4859444520641,13.4859444520644
423512,0,13.4786772249942,13.4786772249943
423812,0,13.4714447045785,13.4714447045785
424112,0,13.4642466537812,13.4642466537815
424412,0,13.4570830857236,13.4570830857236
424712,0,13.4499544231385,13.4499544231381
425012,0,13.4428605109785,13.4428605109791
425312,0,13.4358005072445,13.4358005072443
425612,0,13.4287743544245,13.4287743544249
425912,0,13.4217813957757,13.421781395776
426212,0,13.4148213827239,13.4148213827243
426512,0,13.4078946914721,13.4078946914722
426812,0,13.4010014423576,13.4010014423574
427112,0,13.3941403437166,13.3941403437168
427412,0,13.3873107769529,13.3873107769533
427712,0,13.3805131732314,13.3805131732319
428012,0,13.3737591523357,13.3737591523358
428312,0,13.3670373968514,13.3670373968519
428612,0,13.360346582546,13.3603465825462
428912,0,13.3536863478588,13.3536863478587
429212,0,13.3470566280595,13.3470566280593
429512,0,13.3404497750273,13.3404497750274
429812,0,13.3338699415687,13.3338699415689
430112,0,13.3273191101482,13.327319110148
430412,0,13.320798144351,13.3207981443514
430712,0,13.3143064049168,13.3143064049168
431012,0,13.3078438758791,13.3078438758788
431312,0,13.301410597714,13.3014105977143
431612,0,13.2950065075521,13.2950065075525
431912,0,13.2886307889205,13.2886307889208
432212,0,13.2822835107094,13.2822835107092
432512,0,13.2759647517444,13.2759647517447
432812,0,13.2696836701024,13.2696836701023
433112,0,13.2634310205985,13.2634310205988
433412,0,13.2572058962534,13.2572058962538
433712,0,13.2510080102115,13.2510080102111
434012,0,13.2448372130379,13.2448372130382
434312,0,13.238693201673,13.2386932016733
434612,0,13.2325758775668,13.2325758775671
434912,0,13.2264784742637,13.2264784742633
435212,0,13.2204049456612,13.2204049456611
435512,0,13.2143569343257,13.214356934326
435812,0,13.2083341583773,13.2083341583772
436112,0,13.2023372976343,13.2023372976344
436412,0,13.1963663938243,13.1963663938245
436712,0,13.1904209539329,13.1904209539337
437012,0,13.1845003191913,13.1845003191916
437312,0,13.1786051948123,13.1786051948125
437612,0,13.1727350503737,13.1727350503735
437912,0,13.1668895571343,13.1668895571348
438212,0,13.161068675338,13.1610686753381
438512,0,13.1552726003164,13.1552726003163
438812,0,13.1495001939969,13.1495001939973
439112,0,13.1437518220387,13.1437518220386
439412,0,13.1380361326179,13.1380361326177
439712,0,13.1323449495232,13.1323449495229
440012,0,13.1266770796605,13.1266770796609
440312,0,13.1210324175273,13.1210324175277
440612,0,13.1154107964569,13.1154107964572
440912,0,13.1098121896043,13.109812189605
441212,0,13.1042309270948,13.1042309270954
441512,0,13.0986699633121,13.0986699633123
441812,0,13.0931308912996,13.0931308912993
442112,0,13.0876140871035,13.0876140871037
442412,0,13.0821193783094,13.0821193783096
442712,0,13.07664705979,13.0766470597906
443012,0,13.0711965898169,13.0711965898167
443312,0,13.0657681198753,13.065768119875
443612,0,13.0603612462251,13.0603612462256
443912,0,13.0549759994672,13.0549759994674
444212,0,13.0496122263691,13.0496122263691
444512,0,13.0442696466473,13.0442696466479
444812,0,13.038956026571,13.0389560265709
445112,0,13.0336639184364,13.0336639184363
445412,0,13.0283925354394,13.0283925354398
445712,0,13.0231416839371,13.0231416839371
446012,0,13.0179113609835,13.0179113609838
446312,0,13.0127013875011,13.0127013875013
446612,0,13.007506693446,13.0075066934458
446912,0,13.0023301928301,13.00233019283
447212,0,12.9971733401234,12.9971733401233
447512,0,12.9920358915704,12.9920358915704
447812,0,12.9869181924454,12.9869181924461
448112,0,12.9818204639793,12.9818204639796
448412,0,12.9767425259003,12.9767425259003
448712,0,12.9716837752411,12.9716837752405
449012,0,12.9666441328661,12.9666441328664
449312,0,12.9616237450717,12.9616237450719
449612,0,12.9566226129929,12.9566226129934
449912,0,12.9516405298017,12.9516405298017
450212,0,12.9466774217308,12.9466774217311
450512,0,12.9417327486877,12.9417327486876
450812,0,12.936813526477,12.9368135264773
451112,0,12.9319133653125,12.9319133653129
451412,0,12.9270315393734,12.9270315393736
451712,0,12.9221678008044,12.9221678008045
452012,0,12.9173220871544,12.9173220871547
452312,0,12.9124942473217,12.9124942473218
452612,0,12.9076842755527,12.9076842755532
452912,0,12.9028877079939,12.9028877079938
453212,0,12.8981069925384,12.8981069925389
453512,0,12.8933432029427,12.8933432029429
453812,0,12.8885967024756,12.8885967024755
454112,0,12.8838674348019,12.8838674348016
454412,0,12.8791554377952,12.8791554377956
454712,0,12.8744607597236,12.8744607597237
455012,0,12.8697832102359,12.8697832102361
455312,0,12.8651225180164,12.8651225180165
455612,0,12.8604784932043,12.8604784932039
455912,0,12.8558514654129,12.8558514654133
456212,0,12.8512411764906,12.8512411764906
456512,0,12.8466473393593,12.8466473393596
456812,0,12.8420698329047,12.8420698329048
457112,0,12.8375146227534,12.8375146227535
457412,0,12.8329761035231,12.8329761035226
457712,0,12.8284538104061,12.8284538104061
458012,0,12.8239475500041,12.8239475500045
458312,0,12.8194572651863,12.8194572651867
458612,0,12.8149827506517,12.8149827506522
458912,0,12.8105240092203,12.8105240092202
459212,0,12.8060770006981,12.8060770006983
459512,0,12.8016441150259,12.8016441150264
459812,0,12.7972263799678,12.7972263799689
460112,0,12.7928237818838,12.7928237818838
460412,0,12.7884364053343,12.7884364053344
460712,0,12.7840646669581,12.7840646669576
461012,0,12.7797080435329,12.7797080435332
461312,0,12.7753663430745,12.7753663430753
461612,0,12.7710396537177,12.7710396537177
461912,0,12.7667280399114,12.7667280399115
462212,0,12.7624313165237,12.7624313165241
462512,0,12.7581495602755,12.7581495602755
462812,0,12.7538821741356,12.7538821741354
463112,0,12.7496293318239,12.7496293318246
463412,0,12.745391061832,12.7453910618322
463712,0,12.7411726610518,12.7411726610515
464012,0,12.7369689077295,12.7369689077293
464312,0,12.7327793282269,12.7327793282274
464612,0,12.7286038679588,12.728603867959
464912,0,12.7244425090228,12.7244425090231
465212,0,12.7202951178321,12.7202951178323
465512,0,12.7161616068576,12.7161616068573
465812,0,12.7120419434549,12.7120419434547
466112,0,12.7079360034008,12.707936003401
466412,0,12.7038437875766,12.7038437875769
466712,0,12.6997651428754,12.6997651428754
467012,0,12.6957000745612,12.6957000745618
467312,0,12.6916484291639,12.6916484291642
467612,0,12.6876102144247,12.6876102144253
467912,0,12.6835852785861,12.6835852785863
468212,0,12.6795736298304,12.6795736298308
468512,0,12.6755751172103,12.6755751172105
468812,0,12.6715897502164,12.6715897502164
469112,0,12.6676173786483,12.6676173786485
469412,0,12.6636580135163,12.6636580135159
469712,0,12.6597115069683,12.6597115069682
470012,0,12.6557778676891,12.655777867689
470312,0,12.6518569561699,12.6518569561699
470612,0,12.6479487689744,12.6479487689739
470912,0,12.6440531844817,12.6440531844814
471212,0,12.6401701804255,12.6401701804258
471512,0,12.636299657743,12.636299657743
471812,0,12.6324415735848,12.6324415735852
472112,0,12.6285958486699,12.6285958486704
472412,0,12.6247624271342,12.6247624271347
472712,0,12.6209412418932,12.6209412418935
473012,0,12.6171322288852,12.6171322288853
473312,0,12.613335327714,12.6133353277145
473612,0,12.6095504714504,12.6095504714508
473912,0,12.6057776022872,12.6057776022868
474212,0,12.6020166536886,12.6020166536892
474512,0,12.5982675685237,12.598267568524
474812,0,12.5945302817738,12.5945302817738
475112,0,12.5908047363557,12.5908047363561
475412,0,12.5870908690966,12.5870908690965
475712,0,12.5833886226912,12.5833886226913
476012,0,12.5796979359069,12.5796979359066
476312,0,12.5760187516115,12.5760187516115
476612,0,12.5723510098608,12.5723510098611
476912,0,12.5686946540653,12.5686946540654
477212,0,12.5650496252254,12.5650496252256
477512,0,12.5614158673776,12.5614158673783
477812,0,12.5577933225776,12.5577933225778
478112,0,12.554181935439,12.5541819354388
478412,0,12.550581649439,12.5505816494387
478712,0,12.5469924094588,12.546992409459
479012,0,12.5434141605896,12.5434141605895
479312,0,12.5398468479212,12.5398468479211
479612,0,12.5362904177825,12.5362904177829
479912,0,12.5327448156747,12.532744815675
480212,0,12.5292099888397,12.5292099888401
480512,0,12.5256858834807,12.5256858834807
480812,0,12.5221724476562,12.5221724476565
481112,0,12.5186696283442,12.5186696283445
481412,0,12.5151773742165,12.5151773742167
481712,0,12.5116956332051,12.511695633205
482012,0,12.5082243546576,12.5082243546576
482312,0,12.5047634874531,12.5047634874537
482612,0,12.5013129815521,12.5013129815522
482912,0,12.4978727867426,12.4978727867428
483212,0,12.4944428535957,12.4944428535956
483512,0,12.4910231327286,12.4910231327289
483812,0,12.4876135753132,12.4876135753137
484112,0,12.4842141327758,12.4842141327758
484412,0,12.4808247569138,12.4808247569144
484712,0,12.4774453998236,12.4774453998239
485012,0,12.4740760138673,12.4740760138678
485312,0,12.4707165516899,12.4707165516909
485612,0,12.4673669662324,12.4673669662317
485912,0,12.4640272107461,12.4640272107462
486212,0,12.4606972388257,12.4606972388253
486512,0,12.4573770044601,12.4573770044602
486812,0,12.4540664618958,12.4540664618958
487112,0,12.4507655658216,12.4507655658219
487412,0,12.4474720246121,12.4474720246123
487712,0,12.4441869634121,12.4441869634119
488012,0,12.4409111156186,12.4409111156191
488312,0,12.437644707922,12.4376447079219
488612,0,12.4343877633226,12.434387763323
488912,0,12.4311402462102,12.43114024621
489212,0,12.4279021068091,12.4279021068092
489512,0,12.4246732962345,12.4246732962346
489812,0,12.4214537699525,12.4214537699528
490112,0,12.4182434854821,12.4182434854819
490412,0,12.4150424001309,12.4150424001312
490712,0,12.4118504707961,12.4118504707961
491012,0,12.4086676556748,12.4086676556747
491312,0,12.405493912155,12.4054939121549
491612,0,12.4023292009015,12.4023292009009
491912,0,12.3991734774214,12.3991734774215
492212,0,12.3960267091313,12.3960267091309
492512,0,12.3928888491441,12.3928888491446
492812,0,12.389759885279,12.3897598852789
493112,0,12.386639762801,12.3866397628007
493412,0,12.3835284422407,12.3835284422407
493712,0,12.3804257503584,12.3804257503584
494012,0,12.3773318548666,12.3773318548666
494312,0,12.3742466469147,12.3742466469145
494612,0,12.3711700560633,12.3711700560635
494912,0,12.3681019511745,12.3681019511743
495212,0,12.3650426225462,12.3650426225462
495512,0,12.3619946656211,12.3619946656213
495812,0,12.3589552529065,12.3589552529067
496112,0,12.3559241698296,12.35592416983
496412,0,12.3529015733452,12.3529015733454
496712,0,12.3498874029369,12.349887402937
497012,0,12.3468815464929,12.346881546493
497312,0,12.343883985218,12.3438839852185
497612,0,12.3408946086126,12.340894608613
497912,0,12.3379134539445,12.3379134539442
498212,0,12.3349404164863,12.3349404164865
498512,0,12.3319755309769,12.3319755309771
498812,0,12.3290186902932,12.3290186902931
499112,0,12.3260699292889,12.3260699292892
499412,0,12.3231291420838,12.3231291420838
499712,0,12.320196364719,12.3201963647197
500012,0,12.3172714928464,12.3172714928466
500312,0,12.3143545608147,12.3143545608143
500612,0,12.3114454649296,12.3114454649296
500912,0,12.3085442401052,12.3085442401053
501212,0,12.3056507846899,12.3056507846897
501512,0,12.302765131472,12.3027651314721
501812,0,12.2998871836377,12.2998871836373
502112,0,12.2970169680131,12.2970169680133
502412,0,12.2941543945267,12.2941543945271
502712,0,12.2912994817897,12.2912994817899
503012,0,12.2884521516262,12.2884521516264
503312,0,12.2856124102417,12.2856124102419
503612,0,12.2827801936035,12.2827801936037
503912,0,12.2799554951767,12.2799554951768
504212,0,12.2771382620182,12.2771382620185
504512,0,12.2743284787536,12.2743284787542
504812,0,12.2715261016456,12.2715261016457
505112,0,12.2687311079496,12.26873110795
505412,0,12.2659434606488,12.2659434606491
505712,0,12.2631631331094,12.2631631331097
506012,0,12.2603900910495,12.2603900910499
506312,0,12.2576243061932,12.2576243061934
506612,0,12.2548657465586,12.2548657465587
506912,0,12.2521143826439,12.2521143826439
507212,0,12.2493701841635,12.2493701841637
507512,0,12.2466331215769,12.2466331215771
507812,0,12.2439031645286,12.2439031645284
508112,0,12.2411802836737,12.2411802836739
508412,0,12.2384644494408,12.2384644494408
508712,0,12.2357556324804,12.2357556324802
509012,0,12.2330538038757,12.2330538038763
509312,0,12.2303589347172,12.2303589347179
509612,0,12.2276709960975,12.2276709960981
509912,0,12.2249899596768,12.2249899596765
510212,0,12.2223157971333,12.2223157971335
510512,0,12.2196484800733,12.2196484800735
510812,0,12.2169879807636,12.2169879807636
511112,0,12.2143342713109,12.2143342713105
511412,0,12.2116873238605,12.2116873238604
511712,0,12.2090471111652,12.2090471111655
512012,0,12.2064136057658,12.2064136057659
512312,0,12.2037867804095,12.2037867804104
512612,0,12.2011666082352,12.2011666082352
512912,0,12.198553062357,12.1985530623569
513212,0,12.1959461158986,12.1959461158988
513512,0,12.19334574258,12.1933457425799
513812,0,12.1907519157916,12.1907519157919
514112,0,12.1881646092581,12.1881646092587
514412,0,12.1855837968659,12.1855837968658
514712,0,12.1830094525063,12.1830094525062
515012,0,12.1804415500779,12.1804415500777
515312,0,12.1778800639543,12.1778800639547
515612,0,12.1753249682342,12.1753249682346
515912,0,12.1727762374824,12.1727762374824
516212,0,12.1702338463448,12.1702338463447
516512,0,12.1676977696036,12.1676977696043
516812,0,12.1651679822118,12.1651679822124
517112,0,12.1626444594745,12.1626444594749
517412,0,12.1601257192117,12.1601257192123
517712,0,12.157612493532,12.1576124935325
518012,0,12.1551052571162,12.1551052571167
518312,0,12.1526041573211,12.1526041573208
518612,0,12.1501092180856,12.1501092180854
518912,0,12.1476204292546,12.1476204292552
519212,0,12.1451377641347,12.1451377641351
519512,0,12.142661189447,12.1426611894465
519812,0,12.1401906773833,12.1401906773835
520112,0,12.1377262055649,12.1377262055651
520412,0,12.1352677529009,12.1352677529012
520712,0,12.1328152953811,12.1328152953814
521012,0,12.1303688119318,12.1303688119319
521312,0,12.1279282776008,12.1279282776009
521612,0,12.1254936725448,12.1254936725452
521912,0,12.123064965192,12.1230649651928
522212,0,12.1206421441944,12.1206421441944
522512,0,12.1182251680876,12.1182251680874
522812,0,12.1158140460003,12.115814046
523112,0,12.1134087085073,12.1134087085073
523412,0,12.1110092024315,12.1110092024318
523712,0,12.1086154088947,12.1086154088949
524012,0,12.1062274090552,12.1062274090552
524312,0,12.103845062254,12.1038450622543
524612,0,12.1014685206761,12.1014685206758
524912,0,12.0990977126949,12.099097712695
525212,0,12.0967327965822,12.0967327965823
525512,0,12.094374965006,12.0943749650066
